Symbol	Ensembl	Canonical	MANE
ENSG00000284641	ENST00000641552	Y	N
ENSG00000284743	ENST00000641097	Y	N
CAMK2N1	ENST00000375078	Y	Y
ENSG00000289402	ENST00000690199	Y	N
MUL1	ENST00000264198	Y	Y
RPS4XP4	ENST00000443195	Y	N
FAM43B	ENST00000332947	Y	Y
CDA	ENST00000375071	Y	Y
PINK1	ENST00000321556	Y	Y
MIR6084	ENST00000622012	Y	N
PINK1-AS	ENST00000451424	Y	N
DDOST	ENST00000602624	Y	Y
KIF17	ENST00000400463	Y	Y
ENSG00000235432	ENST00000440621	Y	N
SH2D5	ENST00000444387	Y	Y
ENSG00000233069	ENST00000436642	Y	N
HP1BP3	ENST00000438032	Y	Y
EIF4G3	ENST00000602326	Y	Y
RNU7-200P	ENST00000516105	Y	N
MIR1256	ENST00000408881	Y	N
RPS15AP6	ENST00000420703	Y	N
ENSG00000236073	ENST00000431514	Y	N
HSPE1P27	ENST00000430808	Y	N
ENSG00000287192	ENST00000669329	Y	N
ECE1	ENST00000374893	Y	Y
ENSG00000236936	ENST00000416959	Y	N
ECE1-AS1	ENST00000449034	Y	N
PPP1R11P1	ENST00000486095	Y	N
PDE4DIPP10	ENST00000443127	Y	N
ENSG00000236009	ENST00000444647	Y	N
NBPF2P	ENST00000453025	Y	N
HS6ST1P1	ENST00000481504	Y	N
CROCCP5	ENST00000436658	Y	N
NBPF3	ENST00000318249	Y	Y
PFN1P10	ENST00000455962	Y	N
ALPL	ENST00000374840	Y	Y
LINC02596	ENST00000457706	Y	N
RAP1GAP	ENST00000374765	Y	Y
USP48	ENST00000308271	Y	Y
ENSG00000231978	ENST00000434488	Y	N
LDLRAD2	ENST00000344642	Y	Y
HSPG2	ENST00000374695	Y	Y
ENSG00000232037	ENST00000423231	Y	N
ENSG00000283234	ENST00000636906	Y	N
CELA3B	ENST00000337107	Y	Y
ENSG00000285959	ENST00000650360	Y	N
RN7SL386P	ENST00000485776	Y	N
RNU6-1022P	ENST00000365049	Y	N
CELA3A	ENST00000290122	Y	Y
RN7SL186P	ENST00000466485	Y	N
RNU6-776P	ENST00000364403	Y	N
LINC01635	ENST00000455966	Y	N
LINC00339	ENST00000635675	Y	N
CDC42-AS1	ENST00000649486	Y	N
ENSG00000285794	ENST00000642137	Y	N
CDC42	ENST00000656825	Y	Y
CDC42-IT1	ENST00000431803	Y	N
MPHOSPH6P1	ENST00000604049	Y	N
WNT4	ENST00000290167	Y	Y
ENSG00000285873	ENST00000648968	Y	N
MIR4418	ENST00000581169	Y	N
PPIAP34	ENST00000487348	Y	N
ENSG00000279625	ENST00000624125	Y	N
ZBTB40	ENST00000375647	Y	Y
ZBTB40-IT1	ENST00000438551	Y	N
EPHA8	ENST00000166244	Y	Y
MIR6127	ENST00000614019	Y	N
C1QA	ENST00000374642	Y	Y
C1QC	ENST00000374640	Y	Y
C1QB	ENST00000509305	Y	Y
EPHB2	ENST00000374630	Y	Y
MIR4684	ENST00000581646	Y	N
ENSG00000225952	ENST00000419644	Y	N
MIR4253	ENST00000581187	Y	N
LACTBL1	ENST00000426928	Y	N
TEX46	ENST00000566855	Y	Y
KDM1A	ENST00000400181	Y	Y
ENSG00000240553	ENST00000427154	Y	N
MIR3115	ENST00000577915	Y	N
ENSG00000266802	ENST00000583845	Y	N
LUZP1	ENST00000302291	Y	N
ENSG00000229010	ENST00000450968	Y	N
RNU6-514P	ENST00000384208	Y	N
RNU6-135P	ENST00000516769	Y	N
ENSG00000289014	ENST00000691668	Y	N
HTR1D	ENST00000374619	Y	Y
ENSG00000215381	ENST00000442089	Y	N
LINC01355	ENST00000655082	Y	N
ENSG00000284726	ENST00000641772	Y	N
HNRNPR	ENST00000302271	Y	Y
ZNF436	ENST00000314011	Y	Y
ZNF436-AS1	ENST00000454117	Y	N
Y_RNA	ENST00000364535	Y	N
ENSG00000271420	ENST00000605350	Y	N
TCEA3	ENST00000450454	Y	Y
ENSG00000232482	ENST00000445848	Y	N
ASAP3	ENST00000336689	Y	Y
E2F2	ENST00000361729	Y	Y
ENSG00000235052	ENST00000451217	Y	N
ID3	ENST00000374561	Y	Y
ENSG00000285802	ENST00000648225	Y	N
MDS2	ENST00000477916	Y	N
ENSG00000229239	ENST00000451300	Y	N
RPL11	ENST00000643754	Y	Y
ELOA-AS1	ENST00000655402	Y	N
ELOA	ENST00000613537	Y	Y
PITHD1	ENST00000246151	Y	Y
LYPLA2	ENST00000374514	Y	Y
GALE	ENST00000617979	Y	Y
HMGCL	ENST00000374490	Y	Y
FUCA1	ENST00000374479	Y	Y
CNR2	ENST00000374472	Y	Y
BTBD6P1	ENST00000412176	Y	N
ENSG00000232557	ENST00000411815	Y	N
MIR378F	ENST00000578143	Y	N
H3P1	ENST00000421430	Y	N
PNRC2	ENST00000334351	Y	Y
SRSF10	ENST00000492112	Y	Y
ENSG00000215905	ENST00000442164	Y	N
ENSG00000225315	ENST00000439239	Y	N
MYOM3	ENST00000374434	Y	Y
MYOM3-AS1	ENST00000429191	Y	N
IL22RA1	ENST00000270800	Y	Y
IFNLR1	ENST00000327535	Y	Y
LINC02800	ENST00000439059	Y	N
GRHL3-AS1	ENST00000437965	Y	N
GRHL3	ENST00000361548	Y	Y
STPG1	ENST00000337248	Y	Y
NIPAL3	ENST00000374399	Y	Y
ENSG00000288982	ENST00000685637	Y	N
RCAN3AS	ENST00000651630	Y	N
RCAN3	ENST00000374395	Y	Y
NCMAP-DT	ENST00000577528	Y	N
NCMAP	ENST00000374392	Y	Y
ENSG00000227312	ENST00000443086	Y	N
Y_RNA	ENST00000459380	Y	N
SRRM1	ENST00000323848	Y	Y
ENSG00000284699	ENST00000641176	Y	N
CLIC4	ENST00000374379	Y	Y
RNU6-1208P	ENST00000459588	Y	N
RUNX3	ENST00000308873	Y	Y
MIR6731	ENST00000614863	Y	N
RUNX3-AS1	ENST00000456316	Y	N
ENSG00000261025	ENST00000568143	Y	N
MIR4425	ENST00000580572	Y	N
LINC02793	ENST00000648363	Y	N
ENSG00000233755	ENST00000424084	Y	N
IFITM3P7	ENST00000413189	Y	N
ENSG00000231953	ENST00000455902	Y	N
SYF2	ENST00000236273	Y	Y
ENSG00000284602	ENST00000641729	Y	N
ENSG00000284657	ENST00000641059	Y	N
RSRP1	ENST00000243189	Y	Y
ENSG00000272432	ENST00000607698	Y	N
ENSG00000261349	ENST00000566714	Y	N
RHD	ENST00000328664	Y	Y
SDHDP6	ENST00000414693	Y	N
ENSG00000259984	ENST00000570165	Y	N
TMEM50A	ENST00000374358	Y	Y
RHCE	ENST00000294413	Y	Y
ENSG00000238084	ENST00000419297	Y	N
MACO1	ENST00000374343	Y	Y
LDLRAP1	ENST00000374338	Y	Y
ENSG00000225643	ENST00000412797	Y	N
MAN1C1	ENST00000374332	Y	Y
ENSG00000233478	ENST00000436991	Y	N
SELENON	ENST00000361547	Y	Y
ENSG00000255054	ENST00000527604	Y	N
ENSG00000228172	ENST00000442055	Y	N
MTFR1L	ENST00000374303	Y	Y
ENSG00000272478	ENST00000606617	Y	N
AUNIP	ENST00000374298	Y	Y
ENSG00000236528	ENST00000455431	Y	N
PAQR7	ENST00000675840	Y	Y
Y_RNA	ENST00000384572	Y	N
SNRPFP2	ENST00000440710	Y	N
ENSG00000223624	ENST00000453780	Y	N
STMN1	ENST00000455785	Y	Y
MIR3917	ENST00000580971	Y	N
PAFAH2	ENST00000374282	Y	Y
RNU6-110P	ENST00000384508	Y	N
ENSG00000252190	ENST00000516381	Y	N
ENSG00000252691	ENST00000516882	Y	N
EXTL1	ENST00000374280	Y	Y
SLC30A2	ENST00000374276	Y	Y
ENSG00000284309	ENST00000640097	Y	N
TRIM63	ENST00000374272	Y	Y
PDIK1L	ENST00000374269	Y	Y
FAM110D	ENST00000374268	Y	Y
C1orf232	ENST00000634842	Y	Y
ZNF593	ENST00000374266	Y	Y
ZNF593OS	ENST00000648649	Y	N
CNKSR1	ENST00000361530	Y	Y
CATSPER4	ENST00000456354	Y	Y
ZPLD2P	ENST00000428812	Y	N
ENSG00000278572	ENST00000622820	Y	N
CEP85	ENST00000451429	Y	Y
ENSG00000270733	ENST00000603670	Y	N
SH3BGRL3	ENST00000270792	Y	Y
UBXN11	ENST00000374222	Y	Y
CD52	ENST00000374213	Y	Y
CRYBG2	ENST00000308182	Y	Y
ENSG00000225854	ENST00000434718	Y	N
ZNF683	ENST00000349618	Y	Y
LIN28A	ENST00000326279	Y	Y
DHDDS	ENST00000236342	Y	Y
ENSG00000223583	ENST00000446498	Y	N
DHDDS-AS1	ENST00000656565	Y	N
HMGN2	ENST00000361427	Y	Y
DPPA2P2	ENST00000418220	Y	N
RPS6KA1	ENST00000374168	Y	Y
MIR1976	ENST00000459548	Y	N
RN7SL679P	ENST00000497096	Y	N
Y_RNA	ENST00000516993	Y	N
RNU7-29P	ENST00000516620	Y	N
ENSG00000289452	ENST00000690093	Y	N
ENSG00000229247	ENST00000428860	Y	N
ENSG00000238316	ENST00000459201	Y	N
ENSG00000235069	ENST00000443847	Y	N
ENSG00000260063	ENST00000569378	Y	N
ARID1A	ENST00000324856	Y	Y
PIGV	ENST00000674202	Y	Y
RN7SL165P	ENST00000477476	Y	N
ENSG00000287810	ENST00000656287	Y	N
ZDHHC18	ENST00000374142	Y	Y
SFN	ENST00000339276	Y	Y
GPN2	ENST00000374135	Y	Y
ENSG00000226698	ENST00000448791	Y	N
ENSG00000289554	ENST00000687749	Y	N
GPATCH3	ENST00000361720	Y	Y
NR0B2	ENST00000254227	Y	Y
NUDC	ENST00000321265	Y	Y
KDF1	ENST00000320567	Y	Y
RPL12P13	ENST00000310055	Y	N
RPL32P6	ENST00000455684	Y	N
OSTCP2	ENST00000437956	Y	N
TRNP1	ENST00000522111	Y	Y
TENT5B	ENST00000289166	Y	Y
SLC9A1	ENST00000263980	Y	Y
ENSG00000229985	ENST00000457038	Y	N
CHCHD3P3	ENST00000446783	Y	N
NPM1P39	ENST00000449818	Y	N
SNRPEP7	ENST00000438350	Y	N
ENSG00000224311	ENST00000425205	Y	N
WDTC1	ENST00000319394	Y	Y
Y_RNA	ENST00000516289	Y	N
ENSG00000243659	ENST00000428741	Y	N
TMEM222	ENST00000374076	Y	Y
RNU6-48P	ENST00000384161	Y	N
ACTG1P20	ENST00000486001	Y	N
SYTL1	ENST00000616558	Y	Y
MAP3K6	ENST00000357582	Y	Y
FCN3	ENST00000270879	Y	Y
CD164L2	ENST00000374030	Y	Y
ENSG00000231207	ENST00000443746	Y	N
GPR3	ENST00000374024	Y	Y
WASF2	ENST00000618852	Y	Y
ENSG00000241169	ENST00000492975	Y	N
ENSG00000237429	ENST00000443579	Y	N
AHDC1	ENST00000673934	Y	Y
FGR	ENST00000374005	Y	Y
ENSG00000235912	ENST00000433132	Y	N
LINC02574	ENST00000681370	Y	N
IFI6	ENST00000361157	Y	Y
ENSG00000225886	ENST00000629895	Y	N
RNU6-949P	ENST00000384040	Y	N
CHMP1AP1	ENST00000445563	Y	N
RNU6-424P	ENST00000384367	Y	N
ENSG00000287244	ENST00000662905	Y	N
FAM76A	ENST00000373954	Y	Y
ENSG00000231344	ENST00000446554	Y	N
RPEP3	ENST00000425462	Y	N
STX12	ENST00000373943	Y	Y
ENSG00000269971	ENST00000602607	Y	N
ENSG00000270031	ENST00000602843	Y	N
RNU6-1245P	ENST00000411130	Y	N
ENSG00000286433	ENST00000660844	Y	N
PPP1R8	ENST00000311772	Y	Y
SCARNA1	ENST00000517138	Y	N
THEMIS2	ENST00000373921	Y	Y
RPA2	ENST00000373912	Y	Y
SMPDL3B	ENST00000373894	Y	Y
ENSG00000227050	ENST00000448015	Y	N
XKR8	ENST00000373884	Y	Y
EYA3	ENST00000373871	Y	Y
ENSG00000238231	ENST00000426041	Y	N
RN7SL559P	ENST00000476501	Y	N
SPCS2P4	ENST00000436160	Y	N
ENSG00000228943	ENST00000443484	Y	N
ENSG00000289576	ENST00000687303	Y	N
ENSG00000214812	ENST00000399029	Y	N
RNU6-176P	ENST00000517196	Y	N
PTAFR	ENST00000373857	Y	Y
DNAJC8	ENST00000263697	Y	Y
ATP5IF1	ENST00000335514	Y	Y
ENSG00000270605	ENST00000604716	Y	N
ENSG00000271398	ENST00000605846	Y	N
SESN2	ENST00000253063	Y	Y
MED18	ENST00000373842	Y	Y
PHACTR4	ENST00000373839	Y	Y
Y_RNA	ENST00000384052	Y	N
ENSG00000229820	ENST00000438601	Y	N
RNU6ATAC27P	ENST00000408289	Y	N
SNHG3	ENST00000413987	Y	N
RCC1	ENST00000683442	Y	Y
SNORA73A	ENST00000364938	Y	N
SNORA73B	ENST00000363217	Y	N
PRDX3P2	ENST00000447051	Y	N
ENSG00000279443	ENST00000624273	Y	N
TRNAU1AP	ENST00000373830	Y	Y
SNHG12	ENST00000648127	Y	N
SNORD99	ENST00000408612	Y	N
SNORA61	ENST00000384581	Y	N
SNORA44	ENST00000384584	Y	N
SNORA16A	ENST00000628458	Y	N
SNORA16A	ENST00000384342	Y	N
RAB42	ENST00000465518	Y	Y
TAF12	ENST00000373824	Y	Y
LINC01715	ENST00000420776	Y	N
RNU11	ENST00000387069	Y	N
ENSG00000270103	ENST00000602813	Y	N
GMEB1	ENST00000373816	Y	Y
ENSG00000252777	ENST00000516968	Y	N
ENSG00000289291	ENST00000691740	Y	N
YTHDF2	ENST00000373812	Y	Y
OPRD1	ENST00000234961	Y	Y
ENSG00000233427	ENST00000418471	Y	N
Y_RNA	ENST00000362886	Y	N
EPB41	ENST00000343067	Y	Y
ENSG00000225616	ENST00000425821	Y	N
Y_RNA	ENST00000383977	Y	N
Metazoa_SRP	ENST00000619772	Y	N
TMEM200B	ENST00000521452	Y	Y
ENSG00000225750	ENST00000413004	Y	N
SRSF4	ENST00000373795	Y	Y
ENSG00000277916	ENST00000611385	Y	N
MECR	ENST00000263702	Y	Y
ENSG00000237934	ENST00000427046	Y	N
PTPRU	ENST00000373779	Y	Y
LINC01756	ENST00000417651	Y	N
ENSG00000225011	ENST00000515851	Y	N
ENSG00000228176	ENST00000422638	Y	N
ENSG00000284676	ENST00000641702	Y	N
ENSG00000270927	ENST00000603857	Y	N
LINC01648	ENST00000445180	Y	N
ENSG00000233372	ENST00000441046	Y	N
ENSG00000231251	ENST00000442774	Y	N
ENSG00000236335	ENST00000427319	Y	N
ENSG00000231949	ENST00000420354	Y	N
MATN1	ENST00000373765	Y	Y
MATN1-AS1	ENST00000414532	Y	N
ENSG00000287510	ENST00000655364	Y	N
LAPTM5	ENST00000294507	Y	Y
MIR4420	ENST00000583944	Y	N
ENSG00000229607	ENST00000440358	Y	N
LINC01778	ENST00000671661	Y	N
RN7SKP91	ENST00000410852	Y	N
ENSG00000235143	ENST00000431202	Y	N
SDC3	ENST00000339394	Y	Y
RN7SL371P	ENST00000578099	Y	N
PUM1	ENST00000426105	Y	Y
ENSG00000237329	ENST00000417263	Y	N
ENSG00000232768	ENST00000429616	Y	N
SELENOWP1	ENST00000322792	Y	N
ENSG00000225142	ENST00000441274	Y	N
NKAIN1	ENST00000373736	Y	Y
SNRNP40	ENST00000263694	Y	Y
ENSG00000229447	ENST00000452686	Y	N
ZCCHC17	ENST00000344147	Y	Y
ENSG00000229044	ENST00000430143	Y	N
FABP3	ENST00000373713	Y	Y
SERINC2	ENST00000373709	Y	Y
ENSG00000215899	ENST00000401075	Y	N
RNU6-40P	ENST00000384254	Y	N
LDC1P	ENST00000563550	Y	N
Y_RNA	ENST00000578934	Y	N
LINC01226	ENST00000640226	Y	N
ENSG00000229167	ENST00000435872	Y	N
TINAGL1	ENST00000271064	Y	Y
HCRTR1	ENST00000403528	Y	Y
PEF1	ENST00000373703	Y	Y
PEF1-AS1	ENST00000609549	Y	N
ENSG00000264078	ENST00000581333	Y	N
COL16A1	ENST00000373672	Y	Y
ADGRB2	ENST00000373658	Y	Y
MIR4254	ENST00000581063	Y	N
ENSG00000254545	ENST00000527035	Y	N
SPOCD1	ENST00000360482	Y	Y
ENSG00000203620	ENST00000453837	Y	N
ENSG00000269967	ENST00000602889	Y	N
PTP4A2	ENST00000647444	Y	Y
ENSG00000288678	ENST00000679970	Y	N
ENSG00000228634	ENST00000447478	Y	N
ENSG00000284702	ENST00000641788	Y	N
KHDRBS1	ENST00000327300	Y	Y
ENSG00000203325	ENST00000366152	Y	N
TMEM39B	ENST00000336294	Y	Y
MIR5585	ENST00000577515	Y	N
Metazoa_SRP	ENST00000613387	Y	N
KPNA6	ENST00000373625	Y	Y
ENSG00000250135	ENST00000515055	Y	N
TXLNA	ENST00000373610	Y	Y
CCDC28B	ENST00000373602	Y	Y
ENSG00000224066	ENST00000373604	Y	N
IQCC	ENST00000291358	Y	Y
DCDC2B	ENST00000409358	Y	Y
TMEM234	ENST00000309777	Y	Y
EIF3I	ENST00000676679	Y	N
MTMR9LP	ENST00000426597	Y	N
FAM167B	ENST00000373582	Y	Y
LCK	ENST00000336890	Y	Y
Metazoa_SRP	ENST00000615681	Y	N
Y_RNA	ENST00000516641	Y	N
HDAC1	ENST00000373548	Y	Y
MARCKSL1	ENST00000329421	Y	Y
ENSG00000233775	ENST00000448134	Y	N
FAM229A	ENST00000432622	Y	Y
TSSK3	ENST00000373534	Y	Y
BSDC1	ENST00000455895	Y	Y
GAPDHP20	ENST00000444107	Y	N
ENSG00000270850	ENST00000604085	Y	N
LRRC37A12P	ENST00000454917	Y	N
RN7SL122P	ENST00000579362	Y	N
ENSG00000254553	ENST00000480336	Y	N
ZBTB8B	ENST00000609129	Y	Y
ZBTB8A	ENST00000373510	Y	Y
ZBTB8OS	ENST00000468695	Y	Y
Y_RNA	ENST00000363721	Y	N
RBBP4	ENST00000373493	Y	Y
SYNC	ENST00000409190	Y	Y
ENSG00000224409	ENST00000421619	Y	N
KIAA1522	ENST00000401073	Y	Y
YARS1	ENST00000373477	Y	Y
S100PBP	ENST00000373475	Y	Y
FNDC5	ENST00000373471	Y	Y
HPCA	ENST00000373467	Y	Y
TMEM54	ENST00000373463	Y	Y
ENSG00000287691	ENST00000661031	Y	N
RNF19B	ENST00000235150	Y	Y
ENSG00000278966	ENST00000633169	Y	N
ENSG00000217644	ENST00000401937	Y	N
ENSG00000239670	ENST00000447420	Y	N
ENSG00000236065	ENST00000427524	Y	N
AK2	ENST00000672715	Y	Y
Metazoa_SRP	ENST00000610352	Y	N
AZIN2	ENST00000294517	Y	Y
ENSG00000278997	ENST00000622988	Y	N
TRIM62	ENST00000291416	Y	Y
ENSG00000279179	ENST00000624339	Y	N
ENSG00000284721	ENST00000641271	Y	N
ZNF362	ENST00000539719	Y	Y
ENSG00000270115	ENST00000602618	Y	N
A3GALT2	ENST00000442999	Y	Y
PHC2	ENST00000683057	Y	Y
ENSG00000225313	ENST00000627130	Y	N
MIR3605	ENST00000583214	Y	N
RN7SKP16	ENST00000410180	Y	N
PHC2-AS1	ENST00000432703	Y	N
TLR12P	ENST00000413515	Y	N
ZSCAN20	ENST00000684572	Y	Y
ENSG00000235907	ENST00000424879	Y	N
CSMD2	ENST00000373381	Y	Y
HSPD1P14	ENST00000432666	Y	N
HMGB4	ENST00000681531	Y	Y
CSMD2-AS1	ENST00000662460	Y	N
RNA5SP42	ENST00000364278	Y	N
C1orf94	ENST00000488417	Y	Y
ENSG00000270241	ENST00000604298	Y	N
ENSG00000287703	ENST00000666642	Y	N
MIR552	ENST00000385206	Y	N
GJB5	ENST00000338513	Y	Y
GJB4	ENST00000339480	Y	Y
ENSG00000255811	ENST00000542839	Y	N
GJB3	ENST00000373366	Y	Y
GJA4	ENST00000342280	Y	Y
SMIM12	ENST00000521580	Y	Y
ENSG00000230163	ENST00000429293	Y	N
DLGAP3	ENST00000373347	Y	Y
ENSG00000284773	ENST00000417456	Y	N
GPR199P	ENST00000642415	Y	N
ENSG00000271741	ENST00000487874	Y	N
TMEM35B	ENST00000373337	Y	N
ZMYM6	ENST00000357182	Y	Y
RPL12P45	ENST00000428087	Y	N
ZMYM1	ENST00000359858	Y	Y
EFCAB14P1	ENST00000442409	Y	N
ENSG00000284640	ENST00000641402	Y	N
SFPQ	ENST00000357214	Y	Y
Y_RNA	ENST00000364998	Y	N
ZMYM4	ENST00000314607	Y	Y
RN7SL503P	ENST00000475222	Y	N
SNORA62	ENST00000364672	Y	N
RPL5P4	ENST00000434805	Y	N
ZMYM4-AS1	ENST00000432683	Y	N
Metazoa_SRP	ENST00000610617	Y	N
KIAA0319L	ENST00000325722	Y	Y
ENSG00000236274	ENST00000442276	Y	N
NCDN	ENST00000373243	Y	Y
TFAP2E-AS1	ENST00000444348	Y	N
TFAP2E	ENST00000373235	Y	Y
PSMB2	ENST00000373237	Y	Y
C1orf216	ENST00000270815	Y	Y
CLSPN	ENST00000318121	Y	Y
ENSG00000232335	ENST00000373226	Y	N
AGO4	ENST00000373210	Y	Y
CFAP97P1	ENST00000604465	Y	N
AGO1	ENST00000373204	Y	Y
ENSG00000286899	ENST00000655341	Y	N
ENSG00000271914	ENST00000606838	Y	N
AGO3	ENST00000373191	Y	Y
ENSG00000271554	ENST00000466576	Y	N
ENSG00000232862	ENST00000437804	Y	N
TEKT2	ENST00000207457	Y	Y
ADPRS	ENST00000373178	Y	Y
COL8A2	ENST00000397799	Y	Y
TRAPPC3	ENST00000373166	Y	Y
MAP7D1	ENST00000474796	Y	Y
RN7SL131P	ENST00000579043	Y	N
THRAP3	ENST00000354618	Y	Y
UBE2V2P4	ENST00000447495	Y	N
SH3D21	ENST00000453908	Y	Y
EVA1B	ENST00000490466	Y	Y
ENSG00000286379	ENST00000657488	Y	N
STK40	ENST00000373132	Y	Y
LSM10	ENST00000315732	Y	Y
RNU4-27P	ENST00000410889	Y	N
OSCP1	ENST00000235532	Y	Y
SNORA63C	ENST00000364578	Y	N
MRPS15	ENST00000373116	Y	Y
CSF3R	ENST00000373106	Y	Y
FTLP18	ENST00000453860	Y	N
ENSG00000284705	ENST00000641463	Y	N
ENSG00000284720	ENST00000642109	Y	N
ENSG00000234481	ENST00000664693	Y	N
GRIK3	ENST00000373091	Y	Y
ENSG00000284650	ENST00000642067	Y	N
ENSG00000223944	ENST00000655056	Y	N
MIR4255	ENST00000579351	Y	N
RNU6-636P	ENST00000384598	Y	N
RNA5SP43	ENST00000516559	Y	N
RPS29P6	ENST00000438196	Y	N
LINC01137	ENST00000668045	Y	N
ZC3H12A	ENST00000373087	Y	Y
MIR6732	ENST00000619365	Y	N
MEAF6	ENST00000296214	Y	Y
MIR5581	ENST00000580821	Y	N
SNIP1	ENST00000296215	Y	Y
FTH1P1	ENST00000437933	Y	N
ENSG00000237749	ENST00000423216	Y	N
DNALI1	ENST00000652629	Y	Y
GNL2	ENST00000373062	Y	Y
ENSG00000284748	ENST00000641190	Y	N
RSPO1	ENST00000356545	Y	Y
C1orf109	ENST00000486637	Y	Y
CDCA8	ENST00000373055	Y	Y
EPHA10	ENST00000373048	Y	Y
Y_RNA	ENST00000363551	Y	N
ACTN4P2	ENST00000473049	Y	N
ENSG00000227416	ENST00000417484	Y	N
MANEAL	ENST00000373045	Y	Y
ENSG00000233728	ENST00000433474	Y	N
YRDC	ENST00000373044	Y	Y
C1orf122	ENST00000373042	Y	Y
MTF1	ENST00000373036	Y	Y
ENSG00000235673	ENST00000447422	Y	N
ENSG00000230955	ENST00000419993	Y	N
INPP5B	ENST00000373024	Y	Y
SNORA63	ENST00000516639	Y	N
RNU6-584P	ENST00000410350	Y	N
Metazoa_SRP	ENST00000616313	Y	N
SF3A3	ENST00000373019	Y	Y
RNU6-510P	ENST00000391239	Y	N
FHL3	ENST00000373016	Y	Y
UTP11	ENST00000373014	Y	Y
POU3F1	ENST00000373012	Y	Y
MIR3659HG	ENST00000428151	Y	N
ENSG00000223589	ENST00000424719	Y	N
MIR3659	ENST00000582606	Y	N
LINC02786	ENST00000641212	Y	N
ENSG00000286552	ENST00000655033	Y	N
ENSG00000287987	ENST00000671301	Y	N
LINC01343	ENST00000431311	Y	N
ENSG00000275350	ENST00000611376	Y	N
RNU6-753P	ENST00000363926	Y	N
LINC01685	ENST00000658172	Y	N
HSPA5P1	ENST00000442006	Y	N
ENSG00000284632	ENST00000641481	Y	N
RRAGC	ENST00000373001	Y	Y
ENSG00000273637	ENST00000622355	Y	N
ENSG00000228436	ENST00000667635	Y	N
MYCBP	ENST00000397572	Y	Y
ENSG00000274944	ENST00000621281	Y	N
GJA9	ENST00000357771	Y	Y
RHBDL2	ENST00000372990	Y	Y
RNU6-605P	ENST00000363093	Y	N
Y_RNA	ENST00000384735	Y	N
EIF1P2	ENST00000428233	Y	N
AKIRIN1	ENST00000432648	Y	Y
NDUFS5	ENST00000372969	Y	Y
RNU6-608P	ENST00000383927	Y	N
RNA5SP44	ENST00000410446	Y	N
MACF1	ENST00000564288	Y	Y
ENSG00000287422	ENST00000669616	Y	N
ENSG00000226438	ENST00000289890	Y	N
HSPE1P8	ENST00000406997	Y	N
BMP8A	ENST00000331593	Y	Y
OXCT2P1	ENST00000447263	Y	N
PPIEL	ENST00000427240	Y	N
PABPC4	ENST00000372858	Y	Y
PABPC4-AS1	ENST00000415255	Y	N
SNORA55	ENST00000364587	Y	N
HEYL	ENST00000372852	Y	Y
ENSG00000225903	ENST00000424418	Y	N
NT5C1A	ENST00000235628	Y	Y
HPCAL4	ENST00000372844	Y	Y
ENSG00000225333	ENST00000497982	Y	N
RNU7-121P	ENST00000516604	Y	N
PPIE	ENST00000324379	Y	Y
BMP8B	ENST00000372827	Y	Y
OXCT2	ENST00000327582	Y	Y
BMP8B-AS1	ENST00000648746	Y	N
ENSG00000261798	ENST00000566366	Y	N
ENSG00000229213	ENST00000446772	Y	N
ENSG00000284719	ENST00000687094	Y	N
LINC02811	ENST00000641026	Y	N
TRIT1	ENST00000316891	Y	Y
Y_RNA	ENST00000365352	Y	N
MYCL	ENST00000372816	Y	Y
MYCL-AS1	ENST00000418255	Y	N
Y_RNA	ENST00000384626	Y	N
MFSD2A	ENST00000372811	Y	Y
ENSG00000228477	ENST00000438210	Y	N
CAP1	ENST00000372805	Y	Y
PPT1	ENST00000642050	Y	Y
OAZ1P1	ENST00000430724	Y	N
RLF	ENST00000372771	Y	Y
RNU6-1237P	ENST00000384777	Y	N
TMCO2	ENST00000372766	Y	Y
ZMPSTE24-DT	ENST00000567508	Y	N
ZMPSTE24	ENST00000372759	Y	Y
ENSG00000231296	ENST00000447743	Y	N
COL9A2	ENST00000372748	Y	Y
ENSG00000227311	ENST00000600955	Y	N
ENSG00000213172	ENST00000392713	Y	N
SMAP2	ENST00000372718	Y	Y
ENSG00000284677	ENST00000642138	Y	N
ZFP69B	ENST00000361584	Y	Y
ENSG00000260920	ENST00000565390	Y	N
ENSG00000279667	ENST00000624658	Y	N
ZFP69	ENST00000372706	Y	Y
ENSG00000238287	ENST00000450713	Y	N
EXO5	ENST00000415550	Y	Y
ENSG00000227278	ENST00000453437	Y	N
ENSG00000238186	ENST00000437060	Y	N
ZNF684	ENST00000372699	Y	Y
ENSG00000286838	ENST00000666986	Y	N
ENSG00000236505	ENST00000414105	Y	N
GTF2F2P2	ENST00000445825	Y	N
RIMS3	ENST00000372684	Y	Y
ENSG00000287743	ENST00000658681	Y	N
ENSG00000237899	ENST00000440100	Y	N
NFYC-AS1	ENST00000606277	Y	N
NFYC	ENST00000447388	Y	Y
MIR30E	ENST00000362104	Y	N
MIR30C1	ENST00000385227	Y	N
KCNQ4	ENST00000347132	Y	Y
RN7SL326P	ENST00000477493	Y	N
CITED4	ENST00000372638	Y	Y
ENSG00000229528	ENST00000414199	Y	N
ENSG00000228940	ENST00000413739	Y	N
ENSG00000286668	ENST00000653821	Y	N
UBE2V1P8	ENST00000437166	Y	N
CTPS1	ENST00000650070	Y	Y
