Symbol	Ensembl	Canonical	MANE
ACTN4P2	ENST00000473049	Y	N
MANEAL	ENST00000373045	Y	Y
YRDC	ENST00000373044	Y	Y
C1orf122	ENST00000373042	Y	Y
MTF1	ENST00000373036	Y	Y
INPP5B	ENST00000373024	Y	Y
SF3A3	ENST00000373019	Y	Y
FHL3	ENST00000373016	Y	Y
UTP11	ENST00000373014	Y	Y
POU3F1	ENST00000373012	Y	Y
MIR3659HG	ENST00000428151	Y	N
LINC02786	ENST00000641212	Y	N
LINC01343	ENST00000431311	Y	N
LINC01685	ENST00000658172	Y	N
HSPA5P1	ENST00000442006	Y	N
RRAGC	ENST00000373001	Y	Y
MYCBP	ENST00000397572	Y	Y
GJA9	ENST00000357771	Y	Y
RHBDL2	ENST00000372990	Y	Y
EIF1P2	ENST00000428233	Y	N
AKIRIN1	ENST00000432648	Y	Y
NDUFS5	ENST00000372969	Y	Y
RNA5SP44	ENST00000410446	Y	N
MACF1	ENST00000564288	Y	N
HSPE1P8	ENST00000406997	Y	N
BMP8A	ENST00000331593	Y	Y
OXCT2P1	ENST00000447263	Y	N
PPIEL	ENST00000427240	Y	N
PABPC4	ENST00000372858	Y	Y
PABPC4-AS1	ENST00000415255	Y	N
HEYL	ENST00000372852	Y	Y
NT5C1A	ENST00000235628	Y	Y
HPCAL4	ENST00000372844	Y	Y
PPIE	ENST00000324379	Y	Y
BMP8B	ENST00000372827	Y	Y
OXCT2	ENST00000327582	Y	Y
BMP8B-AS1	ENST00000648746	Y	N
LINC02811	ENST00000641026	Y	N
TRIT1	ENST00000316891	Y	Y
MYCL	ENST00000372816	Y	Y
MYCL-AS1	ENST00000418255	Y	N
MFSD2A	ENST00000372811	Y	Y
CAP1	ENST00000372805	Y	Y
PPT1	ENST00000642050	Y	Y
OAZ1P1	ENST00000430724	Y	N
RLF	ENST00000372771	Y	Y
TMCO2	ENST00000372766	Y	Y
ZMPSTE24	ENST00000372759	Y	Y
COL9A2	ENST00000372748	Y	Y
SMAP2	ENST00000372718	Y	Y
ZFP69B	ENST00000361584	Y	Y
ZFP69	ENST00000372706	Y	Y
EXO5	ENST00000415550	Y	Y
ZNF684	ENST00000372699	Y	Y
GTF2F2P2	ENST00000445825	Y	N
RIMS3	ENST00000372684	Y	Y
NFYC-AS1	ENST00000606277	Y	N
NFYC	ENST00000425457	Y	N
KCNQ4	ENST00000347132	Y	Y
CITED4	ENST00000372638	Y	Y
UBE2V1P8	ENST00000437166	Y	N
CTPS1	ENST00000650070	Y	Y
SLFNL1-AS1	ENST00000626479	Y	N
SLFNL1	ENST00000359345	Y	N
SCMH1	ENST00000337495	Y	N
RPL23AP17	ENST00000401064	Y	N
FOXO6	ENST00000641094	Y	N
FOXO6-AS1	ENST00000429109	Y	N
RNA5SP45	ENST00000516754	Y	N
EDN2	ENST00000372587	Y	Y
HIVEP3	ENST00000372583	Y	Y
HNRNPFP1	ENST00000391730	Y	N
GUCA2B	ENST00000372581	Y	Y
GUCA2A	ENST00000357001	Y	Y
FOXJ3	ENST00000361346	Y	Y
RIMKLA	ENST00000431473	Y	Y
ZMYND12	ENST00000372565	Y	Y
PPCS	ENST00000372561	Y	Y
CCDC30	ENST00000668663	Y	N
RPS3AP11	ENST00000426743	Y	N
TMSB4XP1	ENST00000424567	Y	N
PPIH	ENST00000304979	Y	Y
YBX1	ENST00000321358	Y	Y
CLDN19	ENST00000296387	Y	Y
P3H1	ENST00000296388	Y	Y
C1orf50	ENST00000372525	Y	Y
TMEM269	ENST00000536543	Y	N
SVBP	ENST00000372521	Y	Y
ERMAP	ENST00000372517	Y	Y
ZNF691	ENST00000651192	Y	Y
MKRN8P	ENST00000417517	Y	N
ATP6V1E1P1	ENST00000439215	Y	N
SLC2A1	ENST00000426263	Y	Y
ATP6V0CP4	ENST00000639582	Y	N
SLC2A1-AS1	ENST00000653200	Y	N
FAM183A	ENST00000335282	Y	Y
EBNA1BP2	ENST00000236051	Y	Y
CFAP57	ENST00000372492	Y	Y
RNA5SP46	ENST00000362370	Y	N
TMEM125	ENST00000439858	Y	Y
C1orf210	ENST00000523677	Y	Y
TIE1	ENST00000372476	Y	Y
MPL	ENST00000372470	Y	Y
CDC20	ENST00000310955	Y	Y
ELOVL1	ENST00000372458	Y	Y
MED8	ENST00000372457	Y	Y
MED8-AS1	ENST00000436713	Y	N
SZT2	ENST00000634258	Y	Y
SZT2-AS1	ENST00000396885	Y	N
HYI	ENST00000372430	Y	Y
HYI-AS1	ENST00000444386	Y	N
PTPRF	ENST00000359947	Y	Y
KDM4A	ENST00000372396	Y	Y
KDM4A-AS1	ENST00000663424	Y	N
ST3GAL3	ENST00000347631	Y	Y
ST3GAL3-AS1	ENST00000437753	Y	N
SHMT1P1	ENST00000419974	Y	N
ARTN	ENST00000372359	Y	Y
IPO13	ENST00000372343	Y	Y
DPH2	ENST00000255108	Y	Y
ATP6V0B	ENST00000472174	Y	Y
B4GALT2	ENST00000372324	Y	Y
CCDC24	ENST00000372318	Y	Y
SLC6A9	ENST00000372310	Y	Y
KRT8P47	ENST00000604727	Y	N
KLF17	ENST00000372299	Y	Y
KLF18	ENST00000634670	Y	Y
OOSP1P1	ENST00000423265	Y	N
DMAP1	ENST00000372289	Y	Y
ERI3	ENST00000372257	Y	Y
ERI3-IT1	ENST00000414156	Y	N
RNF220	ENST00000361799	Y	Y
TMEM53	ENST00000372237	Y	Y
ARMH1	ENST00000535358	Y	Y
KIF2C	ENST00000372224	Y	Y
RPS8	ENST00000396651	Y	Y
RPS15AP11	ENST00000594193	Y	N
BEST4	ENST00000372207	Y	Y
PLK3	ENST00000372201	Y	Y
BTBD19	ENST00000450269	Y	N
PTCH2	ENST00000372192	Y	Y
EIF2B3	ENST00000360403	Y	Y
RNA5SP47	ENST00000517230	Y	N
CCNB1IP1P1	ENST00000428976	Y	N
PPIAP35	ENST00000411837	Y	N
MRPS17P1	ENST00000596009	Y	N
HECTD3	ENST00000372172	Y	Y
UROD	ENST00000246337	Y	Y
ZSWIM5	ENST00000359600	Y	Y
OSTCP5	ENST00000425293	Y	N
LINC01144	ENST00000626198	Y	N
HPDL	ENST00000334815	Y	Y
MUTYH	ENST00000456914	Y	Y
TOE1	ENST00000372090	Y	Y
TESK2	ENST00000372086	Y	Y
PPIAP36	ENST00000435399	Y	N
CCDC163	ENST00000629482	Y	Y
MMACHC	ENST00000401061	Y	Y
PRDX1	ENST00000319248	Y	Y
HMGB1P48	ENST00000446155	Y	N
AKR1A1	ENST00000351829	Y	Y
NASP	ENST00000350030	Y	Y
CCDC17	ENST00000528266	Y	Y
GPBP1L1	ENST00000355105	Y	Y
RPS15AP10	ENST00000432472	Y	N
TMEM69	ENST00000372025	Y	Y
IPP	ENST00000396478	Y	Y
MAST2	ENST00000361297	Y	Y
TMA16P2	ENST00000413187	Y	N
PIK3R3	ENST00000262741	Y	Y
P3R3URF-PIK3R3	ENST00000540385	Y	N
TSPAN1	ENST00000372003	Y	Y
P3R3URF	ENST00000506599	Y	Y
POMGNT1	ENST00000371984	Y	Y
LURAP1	ENST00000371980	Y	Y
RAD54L	ENST00000371975	Y	Y
LRRC41	ENST00000617190	Y	Y
UQCRH	ENST00000311672	Y	Y
NSUN4	ENST00000474844	Y	Y
FAAH	ENST00000243167	Y	Y
FAAHP1	ENST00000446499	Y	N
LINC01398	ENST00000634819	Y	N
DMBX1	ENST00000360032	Y	Y
TMEM275	ENST00000634804	Y	N
MKNK1-AS1	ENST00000657773	Y	N
KNCN	ENST00000481882	Y	Y
MKNK1	ENST00000371945	Y	Y
MOB3C	ENST00000319928	Y	N
ATPAF1	ENST00000574428	Y	N
NENFP1	ENST00000419476	Y	N
TEX38	ENST00000334122	Y	Y
EFCAB14-AS1	ENST00000442839	Y	N
EFCAB14	ENST00000371933	Y	Y
CYP4B1	ENST00000371923	Y	Y
CYP4Z2P	ENST00000423332	Y	N
TUBAP8	ENST00000437364	Y	N
CYP4A11	ENST00000310638	Y	Y
CYP4A26P	ENST00000563017	Y	N
CYP4A43P	ENST00000568156	Y	N
CYP4A27P	ENST00000567218	Y	N
CYP4A44P	ENST00000569984	Y	N
CYP4X1	ENST00000371901	Y	Y
CYP4Z1	ENST00000334194	Y	Y
TUBAP9	ENST00000445574	Y	N
CYP4A22-AS1	ENST00000444042	Y	N
CYP4A22	ENST00000371891	Y	Y
MTND1P34	ENST00000438556	Y	N
LINC00853	ENST00000429328	Y	N
PDZK1IP1	ENST00000294338	Y	Y
TAL1	ENST00000294339	Y	N
STIL	ENST00000371877	Y	Y
CMPK1	ENST00000371873	Y	Y
LINC01389	ENST00000420876	Y	N
FOXE3	ENST00000335071	Y	Y
FOXD2-AS1	ENST00000445551	Y	N
FOXD2	ENST00000334793	Y	Y
RPL21P24	ENST00000413752	Y	N
ATP6V0E1P4	ENST00000427294	Y	N
LINC01738	ENST00000454285	Y	N
TRABD2B	ENST00000606738	Y	Y
LINC02794	ENST00000635446	Y	N
CYP46A4P	ENST00000414953	Y	N
SKINT1L	ENST00000401057	Y	N
SLC5A9	ENST00000438567	Y	Y
SPATA6	ENST00000371847	Y	Y
PPP1R8P1	ENST00000452549	Y	N
AGBL4	ENST00000371839	Y	Y
BEND5	ENST00000371833	Y	Y
AGBL4-AS1	ENST00000420071	Y	N
AGBL4-IT1	ENST00000457061	Y	N
ZNF859P	ENST00000502859	Y	N
MTND2P29	ENST00000438595	Y	N
ELAVL4	ENST00000371824	Y	Y
ELAVL4-AS1	ENST00000442477	Y	N
LINC02808	ENST00000641749	Y	N
HMGB1P45	ENST00000435986	Y	N
FCF1P6	ENST00000456841	Y	N
DMRTA2	ENST00000404795	Y	Y
FAF1	ENST00000396153	Y	Y
FAF1-AS1	ENST00000424664	Y	N
PHBP12	ENST00000453979	Y	N
MRPS6P2	ENST00000381143	Y	N
CDKN2C	ENST00000371761	Y	Y
C1orf185	ENST00000371759	Y	Y
CFL1P2	ENST00000440986	Y	N
LINC01562	ENST00000366181	Y	N
RNF11	ENST00000242719	Y	Y
TTC39A-AS1	ENST00000564479	Y	N
EPS15	ENST00000371733	Y	Y
EPS15-AS1	ENST00000426017	Y	N
CALR4P	ENST00000431943	Y	N
OSBPL9	ENST00000428468	Y	Y
GAPDHP51	ENST00000426454	Y	N
SLC25A6P3	ENST00000424829	Y	N
NRDC	ENST00000352171	Y	Y
TSEN15P2	ENST00000442453	Y	N
RAB3B	ENST00000371655	Y	Y
RNA5SP48	ENST00000363969	Y	N
TXNDC12	ENST00000371626	Y	Y
KTI12	ENST00000371614	Y	Y
TXNDC12-AS1	ENST00000428794	Y	N
BTF3L4	ENST00000313334	Y	Y
ZFYVE9	ENST00000287727	Y	Y
PDCL3P6	ENST00000429744	Y	N
DNAJC19P7	ENST00000428811	Y	N
ANAPC10P1	ENST00000395991	Y	N
CC2D1B	ENST00000284376	Y	Y
PLA2G12AP1	ENST00000497678	Y	N
ORC1	ENST00000371568	Y	Y
PRPF38A	ENST00000257181	Y	Y
TUT4	ENST00000257177	Y	Y
EEF1GP7	ENST00000422983	Y	N
GPX7	ENST00000361314	Y	Y
SHISAL2A	ENST00000517870	Y	Y
COA7	ENST00000371538	Y	Y
NDUFS5P3	ENST00000450668	Y	N
ZYG11B	ENST00000294353	Y	Y
RPS13P2	ENST00000437890	Y	N
ZYG11A	ENST00000371528	Y	Y
ECHDC2	ENST00000371522	Y	Y
SCP2	ENST00000371514	Y	Y
H3P2	ENST00000427081	Y	N
RRAS2P1	ENST00000414168	Y	N
TUBBP10	ENST00000427668	Y	N
PODN	ENST00000312553	Y	Y
HIGD1AP11	ENST00000438361	Y	N
SLC1A7	ENST00000371494	Y	Y
CPT2	ENST00000371486	Y	Y
CZIB	ENST00000294360	Y	Y
MAGOH	ENST00000371470	Y	Y
LRP8	ENST00000306052	Y	Y
LINC01771	ENST00000445039	Y	N
LINC02812	ENST00000449958	Y	N
SLC25A3P1	ENST00000443844	Y	N
DMRTB1	ENST00000371445	Y	Y
GLIS1	ENST00000628545	Y	N
NDC1	ENST00000371429	Y	Y
YIPF1	ENST00000072644	Y	Y
DIO1	ENST00000361921	Y	Y
HSPB11	ENST00000194214	Y	Y
LRRC42	ENST00000371370	Y	Y
HNRNPA3P12	ENST00000437410	Y	N
LDLRAD1	ENST00000371360	Y	Y
TMEM59	ENST00000234831	Y	Y
TCEANC2	ENST00000234827	Y	Y
CDCP2	ENST00000530059	Y	N
CYB5RL	ENST00000534324	Y	Y
MRPL37	ENST00000360840	Y	Y
SSBP3	ENST00000610401	Y	N
SSBP3-AS1	ENST00000361350	Y	N
LINC02784	ENST00000433377	Y	N
HNRNPA1P63	ENST00000427917	Y	N
ACOT11	ENST00000343744	Y	Y
FAM151A	ENST00000302250	Y	Y
MROH7	ENST00000421030	Y	Y
MROH7-TTC4	ENST00000414150	Y	N
TTC4	ENST00000371281	Y	Y
PARS2	ENST00000371279	Y	Y
TTC22	ENST00000371276	Y	Y
LEXM	ENST00000371273	Y	Y
DHCR24	ENST00000371269	Y	Y
DHCR24-DT	ENST00000443284	Y	N
TMEM61	ENST00000371268	Y	Y
BSND	ENST00000651561	Y	Y
PCSK9	ENST00000302118	Y	Y
USP24	ENST00000294383	Y	Y
MIR4422HG	ENST00000643232	Y	N
GYG1P3	ENST00000449769	Y	N
GOT2P1	ENST00000440922	Y	N
MTCO2P34	ENST00000421994	Y	N
LINC01755	ENST00000648749	Y	N
LINC01753	ENST00000671610	Y	N
PIGQP1	ENST00000426300	Y	N
RPSAP20	ENST00000441455	Y	N
LINC01767	ENST00000663880	Y	N
PLPP3	ENST00000371250	Y	Y
RPL21P23	ENST00000446654	Y	N
RPL23AP85	ENST00000421838	Y	N
PRKAA2	ENST00000371244	Y	Y
FYB2	ENST00000343433	Y	Y
C8A	ENST00000361249	Y	Y
C8B	ENST00000371237	Y	Y
DAB1	ENST00000371236	Y	Y
RPS20P5	ENST00000434808	Y	N
DAB1-AS1	ENST00000457412	Y	N
HNRNPA1P6	ENST00000394002	Y	N
RPS26P15	ENST00000488067	Y	N
OMA1	ENST00000371226	Y	Y
TACSTD2	ENST00000371225	Y	Y
MYSM1	ENST00000472487	Y	Y
JUN	ENST00000371222	Y	Y
LINC01135	ENST00000649834	Y	N
LINC02777	ENST00000665413	Y	N
LINC01358	ENST00000634502	Y	N
PHBP3	ENST00000412562	Y	N
FGGY	ENST00000303721	Y	Y
HOOK1	ENST00000371208	Y	Y
CYP2J2	ENST00000371204	Y	Y
C1orf87	ENST00000371201	Y	Y
PGBD4P8	ENST00000412993	Y	N
LINC02778	ENST00000456878	Y	N
LINC01748	ENST00000661790	Y	N
NFIA-AS2	ENST00000655960	Y	N
NFIA	ENST00000403491	Y	Y
NFIA-AS1	ENST00000442027	Y	N
TM2D1	ENST00000606498	Y	Y
PATJ	ENST00000642238	Y	Y
LAMTOR5P1	ENST00000444290	Y	N
PIGPP2	ENST00000411569	Y	N
RPS15AP7	ENST00000439294	Y	N
L1TD1	ENST00000498273	Y	Y
KANK4	ENST00000371153	Y	Y
USP1	ENST00000339950	Y	Y
DOCK7	ENST00000635253	Y	Y
ANGPTL3	ENST00000371129	Y	Y
ATG4C	ENST00000317868	Y	Y
LINC01739	ENST00000641890	Y	N
LINC00466	ENST00000656229	Y	N
RNA5SP49	ENST00000516450	Y	N
RPSAP65	ENST00000429660	Y	N
FOXD3-AS1	ENST00000427268	Y	N
FOXD3	ENST00000371116	Y	Y
ALG6	ENST00000263440	Y	Y
ITGB3BP	ENST00000271002	Y	Y
EFCAB7	ENST00000371088	Y	Y
DLEU2L	ENST00000371086	Y	N
PGM1	ENST00000371084	Y	Y
ROR1	ENST00000371079	Y	Y
CFL1P3	ENST00000440942	Y	N
ROR1-AS1	ENST00000424995	Y	N
UBE2U	ENST00000371077	Y	Y
CACHD1	ENST00000651257	Y	Y
RAVER2	ENST00000294428	Y	N
JAK1	ENST00000342505	Y	Y
LINC01359	ENST00000634604	Y	N
SLC2A3P2	ENST00000331747	Y	N
MRPS21P1	ENST00000453850	Y	N
AK4	ENST00000327299	Y	Y
RPS29P7	ENST00000439662	Y	N
COX6CP13	ENST00000428703	Y	N
DNAJC6	ENST00000371069	Y	Y
LEPROT	ENST00000371065	Y	Y
LEPR	ENST00000349533	Y	Y
PDE4B	ENST00000341517	Y	Y
PDE4B-AS1	ENST00000424138	Y	N
SGIP1	ENST00000371037	Y	Y
INSL5	ENST00000304526	Y	Y
DNAI4	ENST00000371026	Y	Y
MIER1	ENST00000401041	Y	Y
SLC35D1	ENST00000235345	Y	Y
IL23R	ENST00000347310	Y	Y
DNAJB6P4	ENST00000432257	Y	N
IL12RB2	ENST00000674203	Y	Y
SERBP1	ENST00000361219	Y	Y
LINC01702	ENST00000635350	Y	N
HNRNPCP9	ENST00000426952	Y	N
GADD45A	ENST00000370986	Y	Y
GNG12	ENST00000370982	Y	Y
GNG12-AS1	ENST00000420587	Y	N
DIRAS3	ENST00000370981	Y	Y
ARL5AP3	ENST00000439327	Y	N
WLS	ENST00000262348	Y	Y
CTBP2P8	ENST00000422584	Y	N
RPS7P4	ENST00000444127	Y	N
COX6B1P7	ENST00000430845	Y	N
ELOCP18	ENST00000434209	Y	N
RPE65	ENST00000262340	Y	Y
DEPDC1	ENST00000456315	Y	Y
DEPDC1-AS1	ENST00000428732	Y	N
TXNP2	ENST00000443918	Y	N
LINC01707	ENST00000658427	Y	N
LINC02791	ENST00000650525	Y	N
LINC01758	ENST00000448001	Y	N
LRRC7	ENST00000651989	Y	Y
SGO1P1	ENST00000603525	Y	N
PIN1P1	ENST00000439639	Y	N
LRRC7-AS1	ENST00000414132	Y	N
LRRC40	ENST00000370952	Y	Y
SRSF11	ENST00000370950	Y	N
ANKRD13C	ENST00000370944	Y	Y
HHLA3	ENST00000531950	Y	N
HHLA3-AS1	ENST00000413943	Y	N
CTH	ENST00000370938	Y	Y
CHORDC1P5	ENST00000456361	Y	N
CASP3P1	ENST00000446037	Y	N
LINC01788	ENST00000419450	Y	N
PTGER3	ENST00000370924	Y	N
ZRANB2-AS1	ENST00000450461	Y	N
ZRANB2	ENST00000370920	Y	Y
ZRANB2-AS2	ENST00000663294	Y	N
NEGR1	ENST00000357731	Y	Y
NEGR1-IT1	ENST00000453121	Y	N
GDI2P2	ENST00000445131	Y	N
RPL31P12	ENST00000422587	Y	N
LINC02796	ENST00000418078	Y	N
LINC02797	ENST00000650621	Y	N
KRT8P21	ENST00000430398	Y	N
LINC01360	ENST00000658942	Y	N
LINC02238	ENST00000424953	Y	N
RNA5SP50	ENST00000363731	Y	N
LRRIQ3	ENST00000354431	Y	Y
FPGT-TNNI3K	ENST00000557284	Y	N
FPGT	ENST00000370898	Y	Y
TNNI3K	ENST00000326637	Y	Y
LRRC53	ENST00000294635	Y	Y
ERICH3	ENST00000326665	Y	Y
ERICH3-AS1	ENST00000612390	Y	N
CRYZ	ENST00000340866	Y	Y
TYW3	ENST00000370867	Y	Y
LHX8	ENST00000356261	Y	Y
SLC44A5	ENST00000370859	Y	N
ACADM	ENST00000370841	Y	Y
DLSTP1	ENST00000444241	Y	N
RABGGTB	ENST00000319942	Y	Y
MSH4	ENST00000263187	Y	Y
ASB17	ENST00000284142	Y	Y
ST6GALNAC3	ENST00000328299	Y	Y
TPI1P1	ENST00000420977	Y	N
LINC02567	ENST00000427806	Y	N
ST6GALNAC5	ENST00000477717	Y	Y
PIGK	ENST00000370812	Y	Y
AK5	ENST00000354567	Y	Y
ZZZ3	ENST00000370801	Y	Y
RNA5SP20	ENST00000515976	Y	N
USP33	ENST00000370794	Y	Y
ACTG1P21	ENST00000431536	Y	N
MIGA1	ENST00000370791	Y	N
RNA5SP21	ENST00000410917	Y	N
NSRP1P1	ENST00000444067	Y	N
HSPE1P25	ENST00000455484	Y	N
NEXN-AS1	ENST00000421331	Y	N
NEXN	ENST00000334785	Y	Y
FUBP1	ENST00000370768	Y	Y
DNAJB4	ENST00000370763	Y	Y
GIPC2	ENST00000370759	Y	Y
RNA5SP22	ENST00000365393	Y	N
RNFT1P2	ENST00000443064	Y	N
MGC27382	ENST00000413519	Y	N
RNA5SP23	ENST00000391006	Y	N
PTGFR	ENST00000370757	Y	Y
IFI44L	ENST00000370751	Y	Y
IFI44	ENST00000370747	Y	Y
ADGRL4	ENST00000370742	Y	Y
PSAT1P3	ENST00000439132	Y	N
LINC02792	ENST00000645557	Y	N
ADH5P2	ENST00000425922	Y	N
HMGB1P18	ENST00000438801	Y	N
HNRNPA1P64	ENST00000411674	Y	N
LINC01781	ENST00000443104	Y	N
MTND2P30	ENST00000456663	Y	N
RPL7P10	ENST00000417407	Y	N
ADGRL2	ENST00000370728	Y	N
HNRNPA3P14	ENST00000444546	Y	N
ARID3BP1	ENST00000448213	Y	N
MED28P8	ENST00000454831	Y	N
ST13P20	ENST00000447996	Y	N
LINC01362	ENST00000452901	Y	N
LINC01361	ENST00000421931	Y	N
LINC01712	ENST00000664539	Y	N
LINC01725	ENST00000417975	Y	N
TTLL7	ENST00000260505	Y	Y
TTLL7-IT1	ENST00000455929	Y	N
TXN2P1	ENST00000448052	Y	N
PRKACB	ENST00000370685	Y	Y
NEDD8P1	ENST00000441775	Y	N
SAMD13	ENST00000394834	Y	Y
UOX	ENST00000471089	Y	N
DNASE2B	ENST00000370665	Y	Y
RPF1	ENST00000370654	Y	Y
GNG5	ENST00000370645	Y	Y
SPATA1	ENST00000490879	Y	N
CTBS	ENST00000370630	Y	Y
LINC01555	ENST00000370624	Y	N
SSX2IP	ENST00000342203	Y	Y
LPAR3	ENST00000370611	Y	Y
MCOLN2	ENST00000370608	Y	Y
MCOLN3	ENST00000370589	Y	Y
DNAI3	ENST00000294664	Y	Y
SYDE2	ENST00000341460	Y	Y
C1orf52	ENST00000471115	Y	Y
BCL10	ENST00000648566	Y	Y
DDAH1	ENST00000284031	Y	Y
CCN1	ENST00000451137	Y	Y
ZNHIT6	ENST00000370574	Y	Y
COL24A1	ENST00000370571	Y	Y
RNA5SP51	ENST00000364750	Y	N
LINC02795	ENST00000645733	Y	N
ODF2L	ENST00000317336	Y	N
CLCA2	ENST00000370565	Y	Y
CLCA1	ENST00000394711	Y	Y
CLCA4	ENST00000370563	Y	Y
CDCA4P2	ENST00000441182	Y	N
CLCA4-AS1	ENST00000650379	Y	N
CLCA3P	ENST00000490028	Y	N
CLCA4-AS1	ENST00000565575	Y	N
SH3GLB1	ENST00000370558	Y	Y
SELENOF	ENST00000331835	Y	Y
HS2ST1	ENST00000370550	Y	Y
LINC01140	ENST00000490006	Y	N
LINC02801	ENST00000640362	Y	N
LMO4	ENST00000370544	Y	Y
LINC01364	ENST00000452509	Y	N
RNA5SP52	ENST00000362448	Y	N
PKN2-AS1	ENST00000645056	Y	N
RPL36AP10	ENST00000421785	Y	N
PKN2	ENST00000370521	Y	Y
ELOCP19	ENST00000411919	Y	N
GTF2B	ENST00000370500	Y	Y
KYAT3	ENST00000260508	Y	Y
RBMXL1	ENST00000652648	Y	Y
GBP3	ENST00000370481	Y	Y
GBP1	ENST00000370473	Y	Y
PTGES3P1	ENST00000439531	Y	N
GBP2	ENST00000370466	Y	Y
GBP7	ENST00000294671	Y	Y
GBP4	ENST00000355754	Y	Y
GBP5	ENST00000370459	Y	N
GBP6	ENST00000370456	Y	Y
CAPNS1P1	ENST00000401029	Y	N
GBP1P1	ENST00000394662	Y	N
LRRC8B	ENST00000330947	Y	Y
LRRC8C-DT	ENST00000655657	Y	N
LRRC8C	ENST00000370454	Y	Y
LRRC8D	ENST00000337338	Y	Y
GEMIN8P4	ENST00000380526	Y	N
ZNF326	ENST00000340281	Y	Y
LINC02787	ENST00000435832	Y	N
BARHL2	ENST00000370445	Y	Y
LINC02609	ENST00000671059	Y	N
LINC02788	ENST00000662449	Y	N
LINC01763	ENST00000425185	Y	N
PHKA1P1	ENST00000420457	Y	N
ZNF644	ENST00000337393	Y	Y
RPL5P6	ENST00000425640	Y	N
HFM1	ENST00000370425	Y	Y
FEN1P1	ENST00000401028	Y	N
CDC7	ENST00000234626	Y	Y
WDR82P2	ENST00000444540	Y	N
HSP90B3P	ENST00000415545	Y	N
TGFBR3	ENST00000212355	Y	Y
BRDT	ENST00000399546	Y	Y
EPHX4	ENST00000370383	Y	Y
LPCAT2BP	ENST00000420263	Y	N
SETSIP	ENST00000596516	Y	N
BTBD8	ENST00000636805	Y	Y
GAPDHP46	ENST00000424043	Y	N
PRKAR1AP1	ENST00000441422	Y	N
C1orf146	ENST00000370375	Y	Y
ACTBP12	ENST00000435871	Y	N
GLMN	ENST00000370360	Y	Y
RPAP2	ENST00000610020	Y	Y
GFI1	ENST00000294702	Y	Y
HMGB3P9	ENST00000441799	Y	N
H3P3	ENST00000429959	Y	N
CCNJP2	ENST00000457810	Y	N
RPL5	ENST00000370321	Y	Y
DIPK1A	ENST00000370310	Y	Y
MTF2	ENST00000370298	Y	Y
TMED5	ENST00000370282	Y	Y
CCDC18	ENST00000343253	Y	N
CCDC18-AS1	ENST00000413606	Y	N
DR1	ENST00000370272	Y	Y
FNBP1L	ENST00000271234	Y	Y
RNA5SP53	ENST00000391299	Y	N
BCAR3	ENST00000260502	Y	Y
BCAR3-AS1	ENST00000417401	Y	N
DNTTIP2	ENST00000436063	Y	Y
GCLM	ENST00000370238	Y	Y
CHCHD2P5	ENST00000421414	Y	N
MTND4P11	ENST00000417020	Y	N
MTND3P21	ENST00000433774	Y	N
MTCO3P21	ENST00000430791	Y	N
MTATP6P13	ENST00000438531	Y	N
MTCO2P21	ENST00000419780	Y	N
MTCO1P21	ENST00000416634	Y	N
ABCA4	ENST00000370225	Y	Y
ARHGAP29	ENST00000260526	Y	Y
ARHGAP29-AS1	ENST00000656153	Y	N
GAPDHP29	ENST00000429913	Y	N
ABCD3	ENST00000370214	Y	Y
F3	ENST00000334047	Y	Y
KATNBL1P2	ENST00000433311	Y	N
SLC44A3-AS1	ENST00000424505	Y	N
SLC44A3	ENST00000271227	Y	Y
CNN3	ENST00000370206	Y	Y
ALG14	ENST00000370205	Y	Y
ALG14-AS1	ENST00000451611	Y	N
TLCD4	ENST00000370203	Y	Y
TLCD4-RWDD3	ENST00000604534	Y	N
RWDD3	ENST00000370202	Y	Y
LINC01760	ENST00000423410	Y	N
LINC01650	ENST00000664351	Y	N
LINC01761	ENST00000424943	Y	N
LINC02607	ENST00000456933	Y	N
LINC02790	ENST00000442558	Y	N
LINC01787	ENST00000435311	Y	N
UBE2WP1	ENST00000362030	Y	N
EEF1A1P11	ENST00000415278	Y	N
NDUFS5P2	ENST00000484004	Y	N
RPL7P9	ENST00000468715	Y	N
PTBP2	ENST00000674951	Y	Y
DPYD	ENST00000370192	Y	Y
DPYD-AS1	ENST00000422980	Y	N
DPYD-IT1	ENST00000424982	Y	N
SEC63P1	ENST00000425785	Y	N
RPL26P9	ENST00000457466	Y	N
DPYD-AS2	ENST00000422259	Y	N
MIR137HG	ENST00000602672	Y	N
NFU1P2	ENST00000448700	Y	N
LINC01776	ENST00000418344	Y	N
SNX7	ENST00000306121	Y	Y
PLPPR5	ENST00000263177	Y	Y
PLPPR4	ENST00000370185	Y	Y
LINC01708	ENST00000635551	Y	N
PALMD	ENST00000263174	Y	Y
HMGB3P10	ENST00000434734	Y	N
FRRS1	ENST00000646001	Y	Y
AGL	ENST00000361915	Y	Y
SLC35A3	ENST00000533028	Y	Y
MFSD14A	ENST00000370152	Y	Y
SASS6	ENST00000287482	Y	Y
TRMT13	ENST00000370141	Y	N
LRRC39	ENST00000370137	Y	Y
DBT	ENST00000370132	Y	Y
RPL23AP90	ENST00000603820	Y	N
BRI3P1	ENST00000440440	Y	N
RTCA-AS1	ENST00000650038	Y	N
RTCA	ENST00000370128	Y	Y
CDC14A	ENST00000336454	Y	Y
